 # xb yb zb ideal background shim total error
# 8       697
# 8       697
 0.00000000E+00 -0.48000000E+00  0.00000000E+00  0.25402681E+01  0.25326340E+01  0.00000000E+00  0.25326340E+01 -0.76340600E-02
 0.60000000E-01 -0.48000000E+00  0.00000000E+00  0.25398344E+01  0.25324172E+01  0.00000000E+00  0.25324172E+01 -0.74172100E-02
 0.12000000E+00 -0.48000000E+00  0.00000000E+00  0.25385506E+01  0.25317753E+01  0.00000000E+00  0.25317753E+01 -0.67753200E-02
 0.18000000E+00 -0.48000000E+00  0.00000000E+00  0.25364672E+01  0.25307336E+01  0.00000000E+00  0.25307336E+01 -0.57336000E-02
 0.24000000E+00 -0.48000000E+00  0.00000000E+00  0.25336646E+01  0.25293323E+01  0.00000000E+00  0.25293323E+01 -0.43323100E-02
 0.30000000E+00 -0.48000000E+00  0.00000000E+00  0.25302483E+01  0.25276241E+01  0.00000000E+00  0.25276241E+01 -0.26241300E-02
 0.36000000E+00 -0.48000000E+00  0.00000000E+00  0.25263417E+01  0.25256709E+01  0.00000000E+00  0.25256709E+01 -0.67085000E-03
 0.42000000E+00 -0.48000000E+00  0.00000000E+00  0.25220795E+01  0.25235397E+01  0.00000000E+00  0.25235397E+01  0.14602700E-02
 0.48000000E+00 -0.48000000E+00  0.00000000E+00  0.25175993E+01  0.25212996E+01  0.00000000E+00  0.25212996E+01  0.37003700E-02
 0.54000000E+00 -0.48000000E+00  0.00000000E+00  0.25130349E+01  0.25190174E+01  0.00000000E+00  0.25190174E+01  0.59825600E-02
 0.60000000E+00 -0.48000000E+00  0.00000000E+00  0.25085098E+01  0.25167549E+01  0.00000000E+00  0.25167549E+01  0.82451200E-02
 0.66000000E+00 -0.48000000E+00  0.00000000E+00  0.25041320E+01  0.25145660E+01  0.00000000E+00  0.25145660E+01  0.10434000E-01
 0.72000000E+00 -0.48000000E+00  0.00000000E+00  0.24999907E+01  0.25124954E+01  0.00000000E+00  0.25124954E+01  0.12504660E-01
-0.78000000E+00 -0.42000000E+00  0.00000000E+00  0.24983790E+01  0.25116895E+01  0.00000000E+00  0.25116895E+01  0.13310510E-01
-0.72000000E+00 -0.42000000E+00  0.00000000E+00  0.25026190E+01  0.25138095E+01  0.00000000E+00  0.25138095E+01  0.11190500E-01
-0.66000000E+00 -0.42000000E+00  0.00000000E+00  0.25071958E+01  0.25160979E+01  0.00000000E+00  0.25160979E+01  0.89020800E-02
-0.60000000E+00 -0.42000000E+00  0.00000000E+00  0.25120340E+01  0.25185170E+01  0.00000000E+00  0.25185170E+01  0.64829900E-02
-0.54000000E+00 -0.42000000E+00  0.00000000E+00  0.25170350E+01  0.25210175E+01  0.00000000E+00  0.25210175E+01  0.39824800E-02
-0.48000000E+00 -0.42000000E+00  0.00000000E+00  0.25220795E+01  0.25235397E+01  0.00000000E+00  0.25235397E+01  0.14602700E-02
-0.42000000E+00 -0.42000000E+00  0.00000000E+00  0.25270309E+01  0.25260154E+01  0.00000000E+00  0.25260154E+01 -0.10154200E-02
-0.36000000E+00 -0.42000000E+00  0.00000000E+00  0.25317414E+01  0.25283707E+01  0.00000000E+00  0.25283707E+01 -0.33706900E-02
-0.30000000E+00 -0.42000000E+00  0.00000000E+00  0.25360588E+01  0.25305294E+01  0.00000000E+00  0.25305294E+01 -0.55293800E-02
-0.24000000E+00 -0.42000000E+00  0.00000000E+00  0.25398344E+01  0.25324172E+01  0.00000000E+00  0.25324172E+01 -0.74172100E-02
-0.18000000E+00 -0.42000000E+00  0.00000000E+00  0.25429318E+01  0.25339659E+01  0.00000000E+00  0.25339659E+01 -0.89658800E-02
-0.12000000E+00 -0.42000000E+00  0.00000000E+00  0.25452343E+01  0.25351172E+01  0.00000000E+00  0.25351172E+01 -0.10117150E-01
-0.60000000E-01 -0.42000000E+00  0.00000000E+00  0.25466531E+01  0.25358266E+01  0.00000000E+00  0.25358266E+01 -0.10826560E-01
 0.00000000E+00 -0.42000000E+00  0.00000000E+00  0.25471324E+01  0.25360662E+01  0.00000000E+00  0.25360662E+01 -0.11066200E-01
 0.60000000E-01 -0.42000000E+00  0.00000000E+00  0.25466531E+01  0.25358266E+01  0.00000000E+00  0.25358266E+01 -0.10826560E-01
 0.12000000E+00 -0.42000000E+00  0.00000000E+00  0.25452343E+01  0.25351172E+01  0.00000000E+00  0.25351172E+01 -0.10117150E-01
 0.18000000E+00 -0.42000000E+00  0.00000000E+00  0.25429318E+01  0.25339659E+01  0.00000000E+00  0.25339659E+01 -0.89658800E-02
 0.24000000E+00 -0.42000000E+00  0.00000000E+00  0.25398344E+01  0.25324172E+01  0.00000000E+00  0.25324172E+01 -0.74172100E-02
 0.30000000E+00 -0.42000000E+00  0.00000000E+00  0.25360588E+01  0.25305294E+01  0.00000000E+00  0.25305294E+01 -0.55293800E-02
 0.36000000E+00 -0.42000000E+00  0.00000000E+00  0.25317414E+01  0.25283707E+01  0.00000000E+00  0.25283707E+01 -0.33706900E-02
 0.42000000E+00 -0.42000000E+00  0.00000000E+00  0.25270309E+01  0.25260154E+01  0.00000000E+00  0.25260154E+01 -0.10154200E-02
 0.48000000E+00 -0.42000000E+00  0.00000000E+00  0.25220795E+01  0.25235397E+01  0.00000000E+00  0.25235397E+01  0.14602700E-02
 0.54000000E+00 -0.42000000E+00  0.00000000E+00  0.25170350E+01  0.25210175E+01  0.00000000E+00  0.25210175E+01  0.39824800E-02
 0.60000000E+00 -0.42000000E+00  0.00000000E+00  0.25120340E+01  0.25185170E+01  0.00000000E+00  0.25185170E+01  0.64829900E-02
 0.66000000E+00 -0.42000000E+00  0.00000000E+00  0.25071958E+01  0.25160979E+01  0.00000000E+00  0.25160979E+01  0.89020800E-02
 0.72000000E+00 -0.42000000E+00  0.00000000E+00  0.25026190E+01  0.25138095E+01  0.00000000E+00  0.25138095E+01  0.11190500E-01
 0.78000000E+00 -0.42000000E+00  0.00000000E+00  0.24983790E+01  0.25116895E+01  0.00000000E+00  0.25116895E+01  0.13310510E-01
-0.78000000E+00 -0.36000000E+00  0.00000000E+00  0.25004955E+01  0.25127478E+01  0.00000000E+00  0.25127478E+01  0.12252230E-01
-0.72000000E+00 -0.36000000E+00  0.00000000E+00  0.25051194E+01  0.25150597E+01  0.00000000E+00  0.25150597E+01  0.99402900E-02
-0.66000000E+00 -0.36000000E+00  0.00000000E+00  0.25101106E+01  0.25175553E+01  0.00000000E+00  0.25175553E+01  0.74446900E-02
-0.60000000E+00 -0.36000000E+00  0.00000000E+00  0.25153868E+01  0.25201934E+01  0.00000000E+00  0.25201934E+01  0.48065900E-02
-0.54000000E+00 -0.36000000E+00  0.00000000E+00  0.25208406E+01  0.25229203E+01  0.00000000E+00  0.25229203E+01  0.20797000E-02
-0.48000000E+00 -0.36000000E+00  0.00000000E+00  0.25263417E+01  0.25256709E+01  0.00000000E+00  0.25256709E+01 -0.67085000E-03
-0.42000000E+00 -0.36000000E+00  0.00000000E+00  0.25317414E+01  0.25283707E+01  0.00000000E+00  0.25283707E+01 -0.33706900E-02
-0.36000000E+00 -0.36000000E+00  0.00000000E+00  0.25368783E+01  0.25309392E+01  0.00000000E+00  0.25309392E+01 -0.59391700E-02
-0.30000000E+00 -0.36000000E+00  0.00000000E+00  0.25415866E+01  0.25332933E+01  0.00000000E+00  0.25332933E+01 -0.82933000E-02
-0.24000000E+00 -0.36000000E+00  0.00000000E+00  0.25457041E+01  0.25353521E+01  0.00000000E+00  0.25353521E+01 -0.10352050E-01
-0.18000000E+00 -0.36000000E+00  0.00000000E+00  0.25490818E+01  0.25370409E+01  0.00000000E+00  0.25370409E+01 -0.12040910E-01
-0.12000000E+00 -0.36000000E+00  0.00000000E+00  0.25515928E+01  0.25382964E+01  0.00000000E+00  0.25382964E+01 -0.13296410E-01
-0.60000000E-01 -0.36000000E+00  0.00000000E+00  0.25531401E+01  0.25390701E+01  0.00000000E+00  0.25390701E+01 -0.14070050E-01
 0.00000000E+00 -0.36000000E+00  0.00000000E+00  0.25536628E+01  0.25393314E+01  0.00000000E+00  0.25393314E+01 -0.14331400E-01
 0.60000000E-01 -0.36000000E+00  0.00000000E+00  0.25531401E+01  0.25390701E+01  0.00000000E+00  0.25390701E+01 -0.14070050E-01
 0.12000000E+00 -0.36000000E+00  0.00000000E+00  0.25515928E+01  0.25382964E+01  0.00000000E+00  0.25382964E+01 -0.13296410E-01
 0.18000000E+00 -0.36000000E+00  0.00000000E+00  0.25490818E+01  0.25370409E+01  0.00000000E+00  0.25370409E+01 -0.12040910E-01
 0.24000000E+00 -0.36000000E+00  0.00000000E+00  0.25457041E+01  0.25353521E+01  0.00000000E+00  0.25353521E+01 -0.10352050E-01
 0.30000000E+00 -0.36000000E+00  0.00000000E+00  0.25415866E+01  0.25332933E+01  0.00000000E+00  0.25332933E+01 -0.82933000E-02
 0.36000000E+00 -0.36000000E+00  0.00000000E+00  0.25368783E+01  0.25309392E+01  0.00000000E+00  0.25309392E+01 -0.59391700E-02
 0.42000000E+00 -0.36000000E+00  0.00000000E+00  0.25317414E+01  0.25283707E+01  0.00000000E+00  0.25283707E+01 -0.33706900E-02
 0.48000000E+00 -0.36000000E+00  0.00000000E+00  0.25263417E+01  0.25256709E+01  0.00000000E+00  0.25256709E+01 -0.67085000E-03
 0.54000000E+00 -0.36000000E+00  0.00000000E+00  0.25208406E+01  0.25229203E+01  0.00000000E+00  0.25229203E+01  0.20797000E-02
 0.60000000E+00 -0.36000000E+00  0.00000000E+00  0.25153868E+01  0.25201934E+01  0.00000000E+00  0.25201934E+01  0.48065900E-02
 0.66000000E+00 -0.36000000E+00  0.00000000E+00  0.25101106E+01  0.25175553E+01  0.00000000E+00  0.25175553E+01  0.74446900E-02
